obs_id,country,layer,category,item_name,spec,unit,geo_level,geo_code,geo_name,area_label,area_code,area_members,price,currency,price_basis,price_status,ref_value,ref_note,period,effective_from,source_id,source_page,evidence_url,license,jccdb_v4_item_id,note
40bc4bf0b0d707ce,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,121.4,,index_value,public_domain,,,2018-08,,bls-ppi-ts-wpufd43,table0 2018 Aug,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
80ba5a7e3a92fc5d,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,121.4,,index_value,public_domain,,,2018-09,,bls-ppi-ts-wpufd43,table0 2018 Sep,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
201d6882ead13657,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,123.8,,index_value,public_domain,,,2018-10,,bls-ppi-ts-wpufd43,table0 2018 Oct,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
825ed9e67a2539e8,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,124,,index_value,public_domain,,,2018-11,,bls-ppi-ts-wpufd43,table0 2018 Nov,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
b83eb9ed659b5ef4,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,124.1,,index_value,public_domain,,,2018-12,,bls-ppi-ts-wpufd43,table0 2018 Dec,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
6f9b62403b156199,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,125,,index_value,public_domain,,,2019-01,,bls-ppi-ts-wpufd43,table0 2019 Jan,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
e040c714bc502e8d,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,125,,index_value,public_domain,,,2019-02,,bls-ppi-ts-wpufd43,table0 2019 Feb,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
01e2b190ba90ec46,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,125.2,,index_value,public_domain,,,2019-03,,bls-ppi-ts-wpufd43,table0 2019 Mar,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
d4d8d14c984c9642,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,126.9,,index_value,public_domain,,,2019-04,,bls-ppi-ts-wpufd43,table0 2019 Apr,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
d7055024eb4308b7,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,127.1,,index_value,public_domain,,,2019-05,,bls-ppi-ts-wpufd43,table0 2019 May,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
2c4dfa4adf63f59c,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,127.1,,index_value,public_domain,,,2019-06,,bls-ppi-ts-wpufd43,table0 2019 Jun,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
34efa90298b122da,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,128,,index_value,public_domain,,,2019-07,,bls-ppi-ts-wpufd43,table0 2019 Jul,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
b9471965a0189d4a,US,index,Final demand,Final demand construction,series_id WPUFD43; not seasonally adjusted,index (2009-11 = 100),national,US,United States,,,,128.1,,index_value,public_domain,,,2019-08,,bls-ppi-ts-wpufd43,table0 2019 Aug,https://data.bls.gov/timeseries/WPUFD43?years_option=specific_years&from_year=2016&to_year=2026&output_view=data,US-PD-17USC105,,
