year,naics,level,area,parent_disclosure,children,children_N,parent_estabs,sum_estabs,parent_emplvl,sum_emplvl_disclosed,parent_total_wages,sum_total_wages_disclosed
2016,236117,county_vs_state,38,,8,8,12,12,45,0,2690601,0
2016,236117,county_vs_state,39,,27,24,64,64,1118,369,81888057,27868602
2016,236117,county_vs_state,40,,3,3,9,9,153,0,10343047,0
2016,236117,county_vs_state,41,,16,11,45,45,272,129,16688532,7983259
2016,236117,county_vs_state,42,,29,24,78,78,1346,227,106089916,15687719
2016,236117,county_vs_state,44,N,6,6,20,19,0,0,0,0
2016,236117,county_vs_state,45,,27,18,105,106,972,733,74287841,57551895
2016,236117,county_vs_state,46,,5,5,6,6,24,0,970762,0
2016,236117,county_vs_state,47,,37,28,121,123,427,239,31372317,14135478
2016,236117,county_vs_state,48,,49,37,197,202,3861,3478,396175355,367885893
2016,236117,county_vs_state,49,,11,7,67,67,357,249,22091776,18006888
2016,236117,county_vs_state,50,,7,6,9,9,36,14,1757232,727271
2016,236117,county_vs_state,51,,56,53,155,157,2065,802,158888420,83669123
2016,236117,county_vs_state,53,,23,17,202,204,1349,826,97317860,64965209
2016,236117,county_vs_state,54,,10,10,17,18,63,0,2658362,0
2016,236117,county_vs_state,55,,23,21,34,34,154,59,8268723,2669611
2016,236117,county_vs_state,56,,6,5,14,14,63,14,2399022,482851
2016,236117,county_vs_state,72,,4,4,4,4,13,0,210531,0
2016,236117,county_vs_state,78,N,1,1,1,1,0,0,0,0
2016,236117,states51_vs_national,US,,51,3,3866,3874,35342,35210,2800297162,2793651948
2016,236118,county_vs_state,01,,60,32,760,763,2668,2376,96133668,87895689
2016,236118,county_vs_state,02,,19,14,174,174,579,402,22402260,16277848
2016,236118,county_vs_state,04,,15,9,915,917,5345,4888,255620789,241520627
2016,236118,county_vs_state,05,,58,45,383,386,998,670,36582952,26145975
2016,236118,county_vs_state,06,,59,16,8330,8333,44053,43386,2372392104,2343276767
2016,236118,county_vs_state,08,,55,26,1849,1856,6150,5692,291114694,274367581
2016,236118,county_vs_state,09,,9,2,1208,1209,3578,3443,175091592,168914072
2016,236118,county_vs_state,10,,4,2,346,346,1131,989,49261370,43891611
2016,236118,county_vs_state,11,,1,0,112,112,627,627,42463747,42463747
2016,236118,county_vs_state,12,,65,19,5460,5469,16514,16331,645834209,641067626
2016,236118,county_vs_state,13,,113,70,1954,1963,5663,5060,250142728,230455949
2016,236118,county_vs_state,15,,4,3,425,425,1355,879,62978947,40891653
2016,236118,county_vs_state,16,,40,22,451,456,1282,965,36268892,27474254
2016,236118,county_vs_state,17,,99,43,5954,5961,12467,11940,546104329,528922684
2016,236118,county_vs_state,18,,89,23,1899,1911,7177,6705,260053269,246354427
2016,236118,county_vs_state,19,,95,44,818,826,2660,2216,91159349,79512156
2016,236118,county_vs_state,20,,86,62,672,676,2492,2075,95967812,83731211
2016,236118,county_vs_state,21,,96,65,796,805,2688,2179,101837092,86314356
2016,236118,county_vs_state,22,,57,28,732,736,2126,1903,71626938,64631082
2016,236118,county_vs_state,23,,16,7,693,695,1677,1292,57420626,45059571
2016,236118,county_vs_state,24,,25,2,3686,3687,14404,14025,760346096,739199776
2016,236118,county_vs_state,25,,15,2,2830,2831,8965,8852,482813778,475796008
2016,236118,county_vs_state,26,,84,26,2963,2971,10472,9756,420427277,397176057
2016,236118,county_vs_state,27,,85,41,1564,1573,5000,4535,212215500,198464411
2016,236118,county_vs_state,28,,58,42,265,268,774,529,23526908,16556438
2016,236118,county_vs_state,29,,98,51,1604,1610,5652,5134,222659341,207316374
2016,236118,county_vs_state,30,,45,26,382,389,891,730,26935796,23040131
2016,236118,county_vs_state,31,,76,50,762,769,2068,1590,70676120,57053619
2016,236118,county_vs_state,32,,13,6,596,596,2835,2763,114033474,111538173
2016,236118,county_vs_state,33,,11,0,429,428,1519,1520,68506026,68506026
2016,236118,county_vs_state,34,,22,3,2869,2871,10237,9879,459864154,443780582
2016,236118,county_vs_state,35,,32,20,382,386,1372,1132,41025023,34617909
2016,236118,county_vs_state,36,,63,6,9216,9223,32768,32488,1538046273,1529227707
2016,236118,county_vs_state,37,,94,49,2266,2276,7188,6012,290764231,253562074
2016,236118,county_vs_state,38,,46,35,248,252,594,405,20687708,14713010
2016,236118,county_vs_state,39,,89,25,2621,2631,10692,10154,429480745,413911368
2016,236118,county_vs_state,40,,50,33,482,488,1776,1597,60777686,56203394
2016,236118,county_vs_state,41,,33,15,1207,1210,5510,4315,216430582,171500469
2016,236118,county_vs_state,42,,67,11,4876,4884,16928,16400,697214329,680751532
2016,236118,county_vs_state,44,,6,2,630,631,1698,1439,73994772,62559669
2016,236118,county_vs_state,45,,39,14,731,733,2594,2545,116275128,114758477
2016,236118,county_vs_state,46,,58,38,354,360,874,624,26352678,18671596
2016,236118,county_vs_state,47,,78,50,891,899,4037,3414,178452553,159819957
2016,236118,county_vs_state,48,,178,116,3074,3089,13420,12292,623710331,584676238
2016,236118,county_vs_state,49,,25,12,733,736,2490,2429,85718158,84040044
2016,236118,county_vs_state,50,,15,6,378,380,1130,775,45253087,31014130
2016,236118,county_vs_state,51,,130,56,2980,2989,10128,9195,425209438,397099246
2016,236118,county_vs_state,53,,38,12,3364,3367,10657,10346,406882171,398856019
2016,236118,county_vs_state,54,,54,30,468,468,1504,1194,39148685,31939752
2016,236118,county_vs_state,55,,71,34,1372,1378,5170,4580,206941858,188970592
2016,236118,county_vs_state,56,,23,6,308,312,929,853,33537988,31513764
2016,236118,county_vs_state,72,,61,43,251,257,1876,1026,37737580,22445808
2016,236118,county_vs_state,78,N,2,1,25,25,0,25,0,694650
2016,236118,states51_vs_national,US,,51,0,88456,88462,315501,315506,13978365261,13978365261
2016,2362,county_vs_state,01,,59,27,952,953,12994,11544,792932963,713990488
2016,2362,county_vs_state,02,,26,15,317,319,2742,2358,229514444,195604134
2016,2362,county_vs_state,04,,16,6,877,878,12611,12383,845524393,830859260
2016,2362,county_vs_state,05,,63,39,572,574,7173,6572,397805025,373058983
2016,2362,county_vs_state,06,,56,12,4167,4171,71255,71040,6075101577,6063413714
2016,2362,county_vs_state,08,,54,27,1040,1048,14715,14514,1079190074,1069155798
2016,2362,county_vs_state,09,,9,0,544,545,5243,5244,455658148,455658148
2016,2362,county_vs_state,10,,4,3,183,184,2200,271,147007605,17929680
2016,2362,county_vs_state,11,,1,0,230,230,3008,3008,236729329,236729329
2016,2362,county_vs_state,12,,63,13,3839,3846,40645,40349,2690235338,2676642212
2016,2362,county_vs_state,13,,136,71,2228,2237,22371,20652,1589141347,1513003208
2016,2362,county_vs_state,15,,4,0,333,333,6248,6248,530258695,530258695
2016,2362,county_vs_state,16,,37,16,433,436,4215,3885,220667564,203847425
2016,2362,county_vs_state,17,,90,40,2299,2303,21223,20518,1728821931,1686655529
2016,2362,county_vs_state,18,,84,25,1058,1064,18248,17739,1178068135,1155888717
2016,2362,county_vs_state,19,,95,44,770,776,10629,9278,705241555,605977924
2016,2362,county_vs_state,20,,78,54,621,624,7371,5891,457839137,368190575
2016,2362,county_vs_state,21,,100,55,949,954,10485,9069,618367141,542052087
2016,2362,county_vs_state,22,,59,23,1239,1244,22749,16546,1521821336,1044234013
2016,2362,county_vs_state,23,,15,6,217,218,2191,1846,121699621,103150887
2016,2362,county_vs_state,24,,25,7,1096,1098,16414,15815,1267716003,1232349371
2016,2362,county_vs_state,25,,14,2,950,951,15430,15402,1543978874,1542634273
2016,2362,county_vs_state,26,,76,28,1338,1339,17003,16608,1199471950,1178011617
2016,2362,county_vs_state,27,,75,29,963,968,14105,13000,1120769289,1048167783
2016,2362,county_vs_state,28,,71,39,730,736,6839,5528,386733183,299142111
2016,2362,county_vs_state,29,,105,48,1334,1336,15455,14395,1065456407,1010118423
2016,2362,county_vs_state,30,,36,21,283,284,2650,2475,154915814,146238601
2016,2362,county_vs_state,31,,56,29,421,424,5956,5623,349333321,334535769
2016,2362,county_vs_state,32,,13,4,666,668,6264,6199,463786546,458845742
2016,2362,county_vs_state,33,,11,2,220,221,2443,2269,183036940,170598454
2016,2362,county_vs_state,34,,22,3,1098,1101,11699,11014,1028061922,961319719
2016,2362,county_vs_state,35,,29,9,580,583,5868,5643,302847275,293056970
2016,2362,county_vs_state,36,,62,14,2661,2666,41056,40515,3716700843,3680925439
2016,2362,county_vs_state,37,,91,26,1456,1463,17987,16917,1256108751,1208089094
2016,2362,county_vs_state,38,,54,34,439,445,4482,3368,333808267,239378246
2016,2362,county_vs_state,39,,86,14,1717,1726,25609,24738,1725144168,1663604461
2016,2362,county_vs_state,40,,70,31,1298,1305,10079,8189,597911200,444972577
2016,2362,county_vs_state,41,,31,5,655,657,9570,9529,704502819,702743538
2016,2362,county_vs_state,42,,65,12,2162,2165,28539,28011,2079131209,2054655333
2016,2362,county_vs_state,44,,6,0,174,173,1723,1722,150300607,150300607
2016,2362,county_vs_state,45,,45,15,863,869,12848,12561,933414879,920056133
2016,2362,county_vs_state,46,,52,33,320,326,3123,2768,168654841,153341980
2016,2362,county_vs_state,47,,83,41,905,911,14350,13552,970837711,931312275
2016,2362,county_vs_state,48,,193,92,4395,4404,109598,106882,8898077699,8709045191
2016,2362,county_vs_state,49,,27,12,599,600,8690,8285,523321321,502741775
2016,2362,county_vs_state,50,,13,5,96,97,1324,1265,86939989,84150781
2016,2362,county_vs_state,51,,121,61,1542,1554,18393,17028,1268993293,1204832476
2016,2362,county_vs_state,53,,38,12,1152,1156,18341,18170,1458479686,1448489096
2016,2362,county_vs_state,54,,43,25,367,373,3787,3376,207478822,185827696
2016,2362,county_vs_state,55,,64,20,678,682,15541,15162,1133945451,1113071244
2016,2362,county_vs_state,56,,22,9,208,211,1403,1261,76947817,68751026
2016,2362,county_vs_state,72,,54,42,224,229,5277,3252,115242519,72121348
2016,2362,county_vs_state,78,,3,3,39,39,456,0,19168220,0
2016,2362,states51_vs_national,US,,51,0,54231,54234,764883,764885,56978432255,56978432255
2016,23621,county_vs_state,01,,35,25,166,168,5065,3627,313101990,232824800
2016,23621,county_vs_state,02,N,8,7,16,16,0,117,0,10801204
2016,23621,county_vs_state,04,,8,6,63,63,1426,1017,104822589,82475883
2016,23621,county_vs_state,05,,25,22,81,80,1836,1190,107923867,70897596
2016,23621,county_vs_state,06,,37,16,290,291,5490,5139,479547977,454099449
2016,23621,county_vs_state,08,,23,16,73,75,752,446,57174581,38055550
2016,23621,county_vs_state,09,,6,3,23,23,231,167,20173694,14717508
2016,23621,county_vs_state,10,,3,3,26,26,879,0,63149672,0
2016,23621,county_vs_state,11,N,1,1,5,5,0,0,0,0
2016,23621,county_vs_state,12,,51,23,496,503,3587,3153,225915007,204782627
2016,23621,county_vs_state,13,,68,52,262,264,4481,3519,324451063,268376510
2016,23621,county_vs_state,15,,3,2,16,16,179,166,13999497,13068076
2016,23621,county_vs_state,16,,15,11,52,53,577,283,31040255,15331564
2016,23621,county_vs_state,17,,54,47,356,357,2913,1443,218919016,133182585
2016,23621,county_vs_state,18,,41,32,140,142,5827,3019,419630049,222530852
2016,23621,county_vs_state,19,,54,48,107,106,2097,256,170508523,18910070
2016,23621,county_vs_state,20,,22,19,47,49,978,549,73456102,40797256
2016,23621,county_vs_state,21,,41,35,112,113,2408,1647,172222790,117641102
2016,23621,county_vs_state,22,,46,29,320,323,12788,10701,928114353,793249350
2016,23621,county_vs_state,23,,11,11,23,23,401,0,22371260,0
2016,23621,county_vs_state,24,,16,10,81,80,1112,660,76372908,48266402
2016,23621,county_vs_state,25,,12,2,180,180,3240,3162,345339885,338837199
2016,23621,county_vs_state,26,,48,39,197,199,3502,2423,260557019,197637580
2016,23621,county_vs_state,27,,43,37,117,119,1903,907,157483965,83495616
2016,23621,county_vs_state,28,,37,33,136,136,2340,1036,151136167,62231705
2016,23621,county_vs_state,29,,30,25,81,81,1402,727,102562788,63754130
2016,23621,county_vs_state,30,,15,12,36,39,338,221,21174879,14062760
2016,23621,county_vs_state,31,,17,13,47,49,597,349,39114295,21429682
2016,23621,county_vs_state,32,,10,9,30,30,211,78,15722902,5330982
2016,23621,county_vs_state,33,,10,7,29,29,384,269,27246142,19160267
2016,23621,county_vs_state,34,,20,9,123,122,1273,1087,114250483,97092864
2016,23621,county_vs_state,35,,14,10,46,46,596,419,34342490,24497086
2016,23621,county_vs_state,36,,43,28,220,222,2795,2159,222867217,181039781
2016,23621,county_vs_state,37,,53,39,164,165,5111,3095,368551735,253531510
2016,23621,county_vs_state,38,,54,49,110,110,1560,898,135676781,84169667
2016,23621,county_vs_state,39,,46,35,166,166,5316,3528,403142086,274028094
2016,23621,county_vs_state,40,,33,31,75,76,2203,177,183062787,10533546
2016,23621,county_vs_state,41,,19,12,57,58,1283,1057,96482932,79257679
2016,23621,county_vs_state,42,,46,26,244,246,3641,3150,307150959,280319409
2016,23621,county_vs_state,44,,4,4,16,16,300,0,40386941,0
2016,23621,county_vs_state,45,,33,18,165,168,5710,5248,478793176,455963863
2016,23621,county_vs_state,46,,9,8,11,12,263,11,21556286,511522
2016,23621,county_vs_state,47,,47,39,136,138,2856,2188,198327638,159085287
2016,23621,county_vs_state,48,,112,81,640,643,52847,47377,4943198757,4444465815
2016,23621,county_vs_state,49,,15,10,68,69,1643,1321,106704305,91176445
2016,23621,county_vs_state,50,N,8,6,18,18,0,79,0,3544090
2016,23621,county_vs_state,51,,54,43,138,140,2227,907,127324607,58414944
2016,23621,county_vs_state,53,,20,16,70,70,2243,873,205673454,78388718
2016,23621,county_vs_state,54,,22,20,69,69,1435,564,85200914,35494483
2016,23621,county_vs_state,55,,35,30,81,81,2009,735,149120743,62477943
2016,23621,county_vs_state,56,,10,7,23,23,185,132,11897258,9072591
2016,23621,county_vs_state,72,,14,13,21,20,943,126,23368134,2089522
2016,23621,county_vs_state,78,N,2,2,5,5,0,0,0,0
2016,23621,states51_vs_national,US,,51,3,6237,6248,162848,162440,13207962866,13176944784
2016,236210,county_vs_state,01,,35,25,166,168,5065,3627,313101990,232824800
2016,236210,county_vs_state,02,N,8,7,16,16,0,117,0,10801204
2016,236210,county_vs_state,04,,8,6,63,63,1426,1017,104822589,82475883
2016,236210,county_vs_state,05,,25,22,81,80,1836,1190,107923867,70897596
2016,236210,county_vs_state,06,,37,16,290,291,5490,5139,479547977,454099449
2016,236210,county_vs_state,08,,23,16,73,75,752,446,57174581,38055550
2016,236210,county_vs_state,09,,6,3,23,23,231,167,20173694,14717508
2016,236210,county_vs_state,10,,3,3,26,26,879,0,63149672,0
2016,236210,county_vs_state,11,N,1,1,5,5,0,0,0,0
2016,236210,county_vs_state,12,,51,23,496,503,3587,3153,225915007,204782627
2016,236210,county_vs_state,13,,68,52,262,264,4481,3519,324451063,268376510
2016,236210,county_vs_state,15,,3,2,16,16,179,166,13999497,13068076
2016,236210,county_vs_state,16,,15,11,52,53,577,283,31040255,15331564
2016,236210,county_vs_state,17,,54,47,356,357,2913,1443,218919016,133182585
2016,236210,county_vs_state,18,,41,32,140,142,5827,3019,419630049,222530852
2016,236210,county_vs_state,19,,54,48,107,106,2097,256,170508523,18910070
2016,236210,county_vs_state,20,,22,19,47,49,978,549,73456102,40797256
2016,236210,county_vs_state,21,,41,35,112,113,2408,1647,172222790,117641102
2016,236210,county_vs_state,22,,46,29,320,323,12788,10701,928114353,793249350
2016,236210,county_vs_state,23,,11,11,23,23,401,0,22371260,0
2016,236210,county_vs_state,24,,16,10,81,80,1112,660,76372908,48266402
2016,236210,county_vs_state,25,,12,2,180,180,3240,3162,345339885,338837199
2016,236210,county_vs_state,26,,48,39,197,199,3502,2423,260557019,197637580
2016,236210,county_vs_state,27,,43,37,117,119,1903,907,157483965,83495616
2016,236210,county_vs_state,28,,37,33,136,136,2340,1036,151136167,62231705
2016,236210,county_vs_state,29,,30,25,81,81,1402,727,102562788,63754130
2016,236210,county_vs_state,30,,15,12,36,39,338,221,21174879,14062760
2016,236210,county_vs_state,31,,17,13,47,49,597,349,39114295,21429682
2016,236210,county_vs_state,32,,10,9,30,30,211,78,15722902,5330982
2016,236210,county_vs_state,33,,10,7,29,29,384,269,27246142,19160267
2016,236210,county_vs_state,34,,20,9,123,122,1273,1087,114250483,97092864
2016,236210,county_vs_state,35,,14,10,46,46,596,419,34342490,24497086
2016,236210,county_vs_state,36,,43,28,220,222,2795,2159,222867217,181039781
2016,236210,county_vs_state,37,,53,39,164,165,5111,3095,368551735,253531510
2016,236210,county_vs_state,38,,54,49,110,110,1560,898,135676781,84169667
2016,236210,county_vs_state,39,,46,35,166,166,5316,3528,403142086,274028094
2016,236210,county_vs_state,40,,33,31,75,76,2203,177,183062787,10533546
2016,236210,county_vs_state,41,,19,12,57,58,1283,1057,96482932,79257679
2016,236210,county_vs_state,42,,46,26,244,246,3641,3150,307150959,280319409
2016,236210,county_vs_state,44,,4,4,16,16,300,0,40386941,0
2016,236210,county_vs_state,45,,33,18,165,168,5710,5248,478793176,455963863
2016,236210,county_vs_state,46,,9,8,11,12,263,11,21556286,511522
2016,236210,county_vs_state,47,,47,39,136,138,2856,2188,198327638,159085287
2016,236210,county_vs_state,48,,112,81,640,643,52847,47377,4943198757,4444465815
2016,236210,county_vs_state,49,,15,10,68,69,1643,1321,106704305,91176445
2016,236210,county_vs_state,50,N,8,6,18,18,0,79,0,3544090
2016,236210,county_vs_state,51,,54,43,138,140,2227,907,127324607,58414944
2016,236210,county_vs_state,53,,20,16,70,70,2243,873,205673454,78388718
2016,236210,county_vs_state,54,,22,20,69,69,1435,564,85200914,35494483
2016,236210,county_vs_state,55,,35,30,81,81,2009,735,149120743,62477943
2016,236210,county_vs_state,56,,10,7,23,23,185,132,11897258,9072591
2016,236210,county_vs_state,72,,14,13,21,20,943,126,23368134,2089522
2016,236210,county_vs_state,78,N,2,2,5,5,0,0,0,0
2016,236210,states51_vs_national,US,,51,3,6237,6248,162848,162440,13207962866,13176944784
2016,23622,county_vs_state,01,,56,38,787,788,7929,5911,479830973,380975759
2016,23622,county_vs_state,02,N,25,17,301,304,0,1878,0,154846107
2016,23622,county_vs_state,04,,16,9,814,815,11185,10791,740701804,718217598
2016,23622,county_vs_state,05,,60,48,491,494,5337,2434,289881158,140952841
2016,23622,county_vs_state,06,,56,28,3878,3883,65765,58521,5595553600,5070454064
2016,23622,county_vs_state,08,,50,31,967,973,13963,10107,1022015493,758250412
2016,23622,county_vs_state,09,,9,3,521,522,5012,4025,435484454,359279256
2016,23622,county_vs_state,10,,4,3,157,158,1321,984,83857933,66952322
2016,23622,county_vs_state,11,N,1,1,225,225,0,0,0,0
2016,23622,county_vs_state,12,,62,28,3343,3352,37058,34402,2464320331,2316714367
2016,23622,county_vs_state,13,,129,92,1967,1977,17891,13404,1264690284,1020903514
2016,23622,county_vs_state,15,,4,2,317,317,6069,4912,516259198,423498726
2016,23622,county_vs_state,16,,37,25,381,384,3638,2477,189627309,134945669
2016,23622,county_vs_state,17,,87,64,1943,1946,18310,13886,1509902915,1234095667
